,address,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
23621,1655 S Alvernon Way,3xRzdVJNbUCZcqfJdi5g0Q,"Chicken Wings, Ramen, Restaurants, Japanese",Tucson,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-14:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",1,32.2020043,-110.9090542,Toss,85711,30,4.5,AZ
23636,4520 E Broadway Blvd,M5Nd5qnSDVV_wSzTGFtzaA,"Japanese, Restaurants",Tucson,,0,32.2210785,-110.8962575,Bunbuku Japanese Cuisine,85711,6,3.5,AZ
23639,13030 N Dale Mabry Hwy,tfBfrVrZwX6OlB_oZqkwkg,"Bars, Sushi Bars, Nightlife, Japanese, Restaurants",Tampa,"{'Monday': '16:30-1:0', 'Tuesday': '16:30-1:0', 'Wednesday': '16:30-1:0', 'Thursday': '16:30-1:0', 'Friday': '16:30-3:0', 'Saturday': '16:30-3:0', 'Sunday': '16:30-1:0'}",0,28.06451122,-82.50571455,Ocean Blue Sushi Bar,33618,108,3,FL
23680,801 Gap Newport Pike,v2tctxDffyuHiNGSfb4Umw,"Japanese, Sushi Bars, Asian Fusion, Restaurants",Avondale,"{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:30', 'Saturday': '12:0-21:30', 'Sunday': '12:0-21:0'}",1,39.835114,-75.795283,Sake Hana,19311,90,4,PA
23682,3 Easton Rd,oQiX2J7Qdg7pAIAcqrHNrg,"Restaurants, Japanese, Sushi Bars",Willow Grove,"{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:30', 'Wednesday': '16:0-21:30', 'Thursday': '16:0-21:30', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",1,40.1414732,-75.1167967,Tanoshii,19090,36,5,PA
23707,3703 Garrett Rd,XOkXEpWdgsqORIwyb_hwdQ,"Food Delivery Services, Food, Japanese, Restaurants",Drexel Hill,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,39.9447842,-75.296505,Ginza Sushi Hibachi Steak House,19026,29,4.5,PA
23717,35583 US Hwy 19 N,lB0QRhfNQQI0-Znf7hkBXA,"Food, Coffee & Tea, Japanese, Beer, Wine & Spirits, Restaurants, Sushi Bars",Palm Harbor,"{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0'}",1,28.0953747,-82.7394985,Wabi Sabi Japanese Fusion Cafe,34684,70,4,FL
23756,5025 E 82nd St,3HkwNe9sUb3fxSEKrbwucQ,"Food, Restaurants, Sushi Bars, Japanese, Desserts, Asian Fusion",Indianapolis,"{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:30-20:30'}",1,39.90441843,-86.08464354,Wasabi On 82nd St Japanese Restaurant & Sushi Bar,46250,187,3.5,IN
23763,8355 Bash St,wB3kLruvx91OJeXKXiSxEA,"Noodles, Japanese, Restaurants, Sushi Bars",Indianapolis,"{'Monday': '16:30-21:30', 'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-21:30', 'Saturday': '16:30-21:30'}",1,39.9082136,-86.0488775,Ichiban Noodles,46250,140,4,IN
23860,1138 94th Ave N,fwi4Cd3SjeNCpbN4CeMWNA,"Japanese, Sushi Bars, Restaurants, Steakhouses",Saint Petersburg,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-22:0'}",0,27.8574934,-82.6487166,Got Sushi?- Japanese Steakhouse,33702,5,4,FL
23934,"1800 Galleria Blvd, Ste 3030",Am1z4t4AF62uDEmlPzrFOw,"Sushi Bars, Japanese, Restaurants",Franklin,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}",0,35.957124,-86.813537,Sarku Japan,37067,9,2.5,TN
23987,226 S Blvd,ljhu5X8rLl-1IrThB9Wpww,"Japanese, Restaurants, Grocery, Food, Ramen, Specialty Food",Tampa,"{'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-17:0'}",1,27.9419231,-82.4684542,Noble Market,33606,12,3.5,FL
23988,2341 Rabbit Hill Road,8v8YUbU4MC7F4uCKks1_Mw,"Restaurants, Japanese",Edmonton,,1,53.4549288,-113.5653883,Tokyo Express,T6R 3L6,10,1.5,AB
24003,45 E Main St,3hjqPKtLvEtcOxaUHkz_RA,"Sushi Bars, Restaurants, Japanese",Moorestown,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '13:0-23:0', 'Sunday': '13:0-22:0'}",1,39.96472754,-74.9448643,Akira,8057,90,4,NJ
24009,"10025 102A Avenue Northwest, 138a",FZvNkCWXTGcDPudyt7-bJA,"Sushi Bars, Japanese, Restaurants",Edmonton,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-17:0'}",1,53.5439297,-113.4915385,Sushi Shop,T5J 2Z2,7,2,AB
24041,1750 Deptford Center Rd,LxvqbaSzrK7xjfcrxNoM9g,"Restaurants, Asian Fusion, Japanese",Deptford Township,,1,39.829273,-75.0979739,Sarku Japan,8096,5,4,NJ
24088,2000 Richardson Rd,RtHhQ7eSfF3SkuwjM9pnUw,"Sushi Bars, Japanese, Asian Fusion, Restaurants",Arnold,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '11:30-22:0'}",1,38.4173908,-90.3913356,Sushi Ai,63010,59,4.5,MO
24096,"5001 E Fowler Ave, Unit F",P0Srfh95MNKRWc1wYRVnfg,"Food, Japanese, Restaurants, Poke",Tampa,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}",1,28.05367,-82.4012341,U Poke Spot,33617,212,4.5,FL
24101,411- 109 Street & Kingsway,cYDLDP4fKEPsLMrpDvxO5g,"Fast Food, Japanese, Restaurants",Edmonton,,1,53.562545,-113.5063385,Edo Japan,T5G 3A6,6,3,AB
24105,300 S Lenola Rd,vP6BGF8IqbXlLQiDP5n6dA,"Japanese, Sushi Bars, Restaurants",Maple Shade,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '12:30-22:0'}",1,39.947721,-74.972034,Yokohama Japanese Restaurant,8052,386,4.5,NJ
24109,100 Indian Rocks Rd N,WQ8gjq_6wD5e3HT9evpoRA,"Japanese, Restaurants, Sushi Bars",Belleair Bluffs,"{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}",1,27.91538243,-82.81816027,Sekushi At The Plaza,33770,5,4,FL
24119,1117 Montegut St,uKXw5zfNtNw_eJW2arHLFw,"French, Japanese, Tapas/Small Plates, Restaurants, Bars, Wine Bars, Nightlife",New Orleans,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}",1,29.9685787,-90.0456731,N 7,70117,206,4,LA
24151,"700 Haddonfield Berlin Rd, Ste 24",O-6k7VRRnwxwve_Zyb-a1g,"Sushi Bars, Japanese, Restaurants, Asian Fusion",Voorhees,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",1,39.852832,-74.98252,Akira Japanese Restaurant,8043,111,3.5,NJ
24172,4022 Skippack Pike,rhB67245LKIRxeERHmocIQ,"Restaurants, Event Planning & Services, Venues & Event Spaces, Caterers, Italian, Japanese, Seafood, Diners, Steakhouses",Skippack,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:0'}",0,40.2257247,-75.403283,Roadhouse Grille,19474,41,3.5,PA
24188,6002 W Fairview Ave,WD4pr7n-gqcYlyluI3J-Vw,"Restaurants, Specialty Food, Ethnic Food, Japanese, Food, Steakhouses",Boise,"{'Monday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",1,43.6194,-116.2558204,Kyoto Japanese Steak House,83704,150,4,ID
24199,15041 Stony Plain Rd NW,MLa2RsmqC0FXbicPKHK6fg,"Japanese, Restaurants",Edmonton,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:30-19:0'}",0,53.5412569,-113.5809493,Moshi Moshi,T5P 3Y1,6,4,AB
24219,217 W State St,GO_skt70UblyW4gYss2-EQ,"Japanese, Breakfast & Brunch, Restaurants, Asian Fusion",Media,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:30', 'Sunday': '17:0-21:0'}",1,39.918505,-75.392836,Azie in Media,19063,269,3.5,PA
24236,"119 Harbor Way, Ste B",EXYbKA1tocvOK_1tXxZXLA,"Sushi Bars, Japanese, Restaurants",Santa Barbara,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}",1,34.4039742,-119.6933033,Sushi GoGo,93109,178,3.5,CA
24300,1822 Callowhill St,BnprLJ4Lr33--YjTmgk9Zg,"Restaurants, Korean, Japanese, Sushi Bars",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:30', 'Saturday': '16:0-21:30', 'Sunday': '16:0-21:0'}",1,39.9602728,-75.1692394,Doma,19130,457,4,PA
24305,6534 E Tanque Verde Rd,AUBQPQ8wftMBbP2Q3Lbn0w,"Seafood, Restaurants, Teppanyaki, Japanese, Nightlife, Sushi Bars",Tucson,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",1,32.24547,-110.853369,Sakura,85715,217,2.5,AZ
24324,34 W State St,um7LAe6ClPAZzp3HYrUP2A,"Sushi Bars, Japanese, Restaurants",Doylestown,,0,40.3098463,-75.1307609,Maru Sushi and Bar,18901,10,4,PA
24331,615 Channelside Dr,kghdH11lSymYhvAsvljGKw,"Sushi Bars, Japanese, Soup, Restaurants",Tampa,"{'Monday': '11:30-21:30', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-21:30'}",0,27.9434725,-82.4475534,Oishi Ultimate Japanese Cuisine,33602,104,2.5,FL
24332,"1334 Central Park Dr, Unit 6-7",8Qktd0sf3o9EpTCWQLa1Kw,"Gluten-Free, Sushi Bars, Japanese, Restaurants, Steakhouses, Seafood",O'Fallon,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0,38.5901069,-89.94661,Sakura Hibachi Sushi Bar,62269,45,3,IL
24344,2905 E Skyline Dr,aYHjJJ64whQsxZjx5rUe_w,"Sushi Bars, Asian Fusion, Restaurants, Japanese",Tucson,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",1,32.32549462,-110.9288779,RA Sushi Bar Restaurant,85718,468,3,AZ
24364,212 S Newtown Street Rd,RfeNJDEt0AV9gPab9-A17Q,"Sushi Bars, Restaurants, Japanese",Newtown Square,"{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '16:0-21:30', 'Sunday': '16:0-21:30'}",1,39.97667999,-75.39838269,Yuki Sushi Japanese Cuisine,19073,106,4,PA
24396,23 Penn Mart Ctr,RLB-RxkiAcY4pwjTYUzpEA,"Restaurants, Specialty Food, Japanese, Sushi Bars, Food",New Castle,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:30', 'Sunday': '11:30-21:0'}",1,39.676933,-75.590139,Osaka Express,19720,13,3,DE
24411,"231 S College Ave, Ste 200",vYv9PhpNZGhrU8t_pvdlCw,"Sushi Bars, Restaurants, Japanese, Ramen, Izakaya, Asian Fusion, Beer, Wine & Spirits, Food, Bubble Tea, Noodles",Indianapolis,"{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-22:0', 'Saturday': '12:0-21:0'}",1,39.7631934,-86.1454843,Mori Sushi,46202,149,4.5,IN
24455,"2875 Northtowne Ln, Ste L",gkwnDFgN8xnAXK8nquPGHw,"Sushi Bars, Restaurants, Japanese",Reno,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,39.55471711,-119.7827609,Sakana Sushi,89512,341,3.5,NV
24504,5308 Little Rd,u3ZXuJH5JuCLNCQnOQ6vbw,"Restaurants, Japanese, Sushi Bars, Asian Fusion",New Port Richey,"{'Monday': '0:0-0:0', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '11:30-21:30'}",1,28.23720301,-82.66786077,Hibachi Express New Port Richey,34655,20,4,FL
24562,"170 Street, Suite 9794",eICTTr9-UKwusB3f4QVQjw,"Sushi Bars, Japanese, Restaurants",Edmonton,,1,53.5350377,-113.6156024,Edo Japan,T5T 5L9,9,4.5,AB
24619,3729 S Lindbergh Blvd,vdR9dCBu7snPWHnWVV8XxA,"Restaurants, Sushi Bars, Japanese",Saint Louis,"{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:30', 'Saturday': '16:0-21:30'}",1,38.5506559,-90.4076217,Tokyo Sushi,63127,125,4,MO
24728,5267 Park St N,_irkfTC6a4KIqfKy1HIHCA,"Restaurants, Japanese, Asian Fusion",St. Petersburg,"{'Monday': '17:0-20:0', 'Tuesday': '17:0-20:0', 'Wednesday': '17:0-20:0', 'Thursday': '17:0-20:0', 'Friday': '17:0-20:0', 'Saturday': '17:0-20:0'}",1,27.8196289,-82.7534033,Rain Japanese Sushi Bar & Thai,33709,118,4.5,FL
24795,1705 Chestnut St,wZ6EfAVljGcjT1JPbc9htA,"Restaurants, Japanese",Philadelphia,,0,39.9515125,-75.1690656,Tokyo Lunch Boxes,19103,32,3.5,PA
24820,3220 Edenborn Ave,mgQPOD0GXpWY44ROtfBK_w,"Restaurants, Japanese",Metairie,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",0,30.0088409,-90.1622089,Tokyo Teriyaki,70002,16,4,LA
24879,5764 Easton Rd,QWH3lfxOLcChVrDxzCPpKA,"Japanese, Restaurants",Plumsteadville,,1,40.3817221,-75.1467625,Sakura Express,18949,22,3.5,PA
24923,985 E Lancaster Ave,zJuhdsotDS-Et4IykFZXHQ,"Japanese, Restaurants, Sushi Bars",Downingtown,"{'Monday': '16:0-21:30', 'Tuesday': '16:0-21:30', 'Wednesday': '16:0-21:30', 'Thursday': '16:0-21:30', 'Friday': '16:0-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:0-21:30'}",1,40.018669,-75.679622,Hibachi,19335,65,2.5,PA
24966,"1006 Glenbrook Way, Ste 110",Hao183NirER9BtSiWkHOjw,"Asian Fusion, Restaurants, Gluten-Free, Japanese",Hendersonville,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",1,36.334111,-86.619509,Teriyaki Madness,37075,48,3.5,TN
25046,7002 E Golf Links Rd,TZP5x7nGae_dtS5ZTkT6VA,"Restaurants, Japanese, Sushi Bars",Tucson,,0,32.1915424,-110.8435759,Oishi Sushi And Teriyaki,85730,15,2.5,AZ
25078,"5655 E River Rd, Ste 151",u2SO_waqiX4tbfPEB47O8Q,"Sushi Bars, Restaurants, Japanese",Tucson,"{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",0,32.27392581,-110.8731329,Sushi Yukari,85750,68,4,AZ
25151,"5425 N Kolb Rd, Ste 115",h_d4fcmFsRFQYmvYaS2bzw,"Sushi Bars, Restaurants, Japanese, Tapas/Small Plates",Tucson,"{'Monday': '0:0-0:0', 'Tuesday': '16:0-20:0', 'Wednesday': '16:0-20:0', 'Thursday': '16:0-20:0', 'Friday': '16:0-20:0', 'Saturday': '16:0-20:0', 'Sunday': '16:0-20:0'}",1,32.30541517,-110.8443748,Ginza Sushi,85750,265,4.5,AZ
25194,"1102 Baltimore Pike, Ste 117",_IwRR4rW56uEn8BU9tMNjg,"Restaurants, Japanese, Sushi Bars",Glen Mills,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '12:0-22:0'}",0,39.8811689,-75.5435758,Wakita of Japan,19342,16,4.5,PA
25296,"7401 N La Cholla Blvd, Ste 312",TAUGnIQDR9-m23DWLZ0dow,"Sushi Bars, Japanese, Restaurants",Tucson,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-20:0'}",1,32.3401159,-111.0154831,Sushi Garden,85741,243,2.5,AZ
25312,"400 Lafayette St, Ste 101",yKAOohng_AJl22LgjBPl1g,"Asian Fusion, Japanese, Restaurants, Barbeque",New Orleans,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,29.9476107,-90.068071,Gyu-Kaku Japanese BBQ,70130,319,4.5,LA
25327,140 Street Albert Rd,Xk1KI_9MqBMwu8QY0GYyxQ,"Restaurants, Sushi Bars, Japanese",St Albert,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:30-21:0', 'Sunday': '12:0-20:0'}",1,53.62045,-113.613776,Tokyo Express,T8N 7C8,8,2,AB
25497,8630 Germantown Ave,pojLkG9I0ZJaNncNKqIEow,"Hawaiian, Food, Asian Fusion, Japanese, Restaurants, Korean, Poke, Breakfast & Brunch, Seafood",Philadelphia,"{'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:30'}",0,40.0770647,-75.2087089,TradeWinds,19118,33,4.5,PA
25506,7895 Gunn Hwy,o5DMQMa45xWM3mZqTVmsuw,"Restaurants, Specialty Food, Food, Ethnic Food, Cafes, Sushi Bars, Mexican, Japanese",Tampa,"{'Monday': '16:0-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '16:30-22:30', 'Sunday': '16:0-21:30'}",1,28.080734,-82.577662,Yoshi Sushi,33626,153,4,FL
25576,645 West Port Plz,QYPornWtiB1k0xS3Fm-jwA,"Japanese, Restaurants, Nightlife, Bars, Steakhouses, Cocktail Bars",Saint Louis,"{'Monday': '0:0-0:0', 'Tuesday': '17:30-21:0', 'Wednesday': '17:30-21:0', 'Thursday': '17:30-21:0', 'Friday': '15:0-0:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-20:30'}",1,38.701215,-90.446441,Kobe Steak House of Japan,63146,208,3.5,MO
25632,128 S 19th St,YzluF3FNGjnW-tOrLZt8JA,"Sushi Bars, Japanese, Restaurants",Philadelphia,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",1,39.9509073,-75.1723929,Zama,19103,566,3.5,PA
25662,15208 Gulf Blvd,043dEkNUPKvG7VsI0nxi2g,"Japanese, Restaurants",Madeira Beach,,0,27.802549,-82.804214,Sho-Ya,33708,5,3.5,FL
25665,222 E Market St,eOTPUIE9XatoL2td6fzCaA,"Food, Seafood, Vegan, Restaurants, Japanese, Poke, Gluten-Free",Indianapolis,{'Monday': '0:0-0:0'},0,39.7685808,-86.15347732,Poke Guru - City Market,46204,69,4.5,IN
25725,10839 Bloomingdale Ave,j7ncqwcEZiJAACnMrUlrLg,"Teppanyaki, Salad, Japanese, Restaurants, Sushi Bars",Riverview,"{'Monday': '0:0-0:0', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '12:0-21:30'}",1,27.89204,-82.3205551,Katana Japanese Express,33578,22,4.5,FL
25745,2962 N Campbell Ave,31lLDAsFtlWvqROMA1bSgw,"Japanese, Restaurants",Tucson,"{'Monday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:30', 'Saturday': '16:0-21:30', 'Sunday': '16:0-21:30'}",1,32.26044808,-110.9427471,Sakari Sushi,85719,21,4,AZ
25746,1136 94th Ave N,bxnjcNGQmxAyoUfg5LXntw,"Japanese, Restaurants, Sushi Bars, Steakhouses",Saint Petersburg,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:30-21:30'}",1,27.8568449,-82.6495937,Mori Sushi,33702,141,4,FL
25762,8116 Hampson St,5uPdoWQNjYkrpRmy9AonSw,"Restaurants, Japanese, Sushi Bars",New Orleans,"{'Monday': '16:30-20:30', 'Tuesday': '16:30-20:30', 'Wednesday': '16:30-20:30', 'Thursday': '16:30-20:30', 'Friday': '16:30-20:30', 'Saturday': '12:0-20:30', 'Sunday': '12:0-20:30'}",1,29.944138,-90.133964,Hana Japanese Restaurant,70118,185,3.5,LA
25772,1155 Saint Louis Galleria,RIfLjAqfOdwR5WVTxNyvAg,"Sushi Bars, Restaurants, Japanese",Saint Louis,,0,38.6358289,-90.3480985,Sarku Japan Sushi Bar,63117,15,4,MO
25885,325 N Christopher Columbus Blvd,6bmVsTncY7MzLlbraU4aTg,"Japanese, Restaurants",Philadelphia,"{'Monday': '16:30-21:30', 'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-23:0', 'Saturday': '15:30-23:0', 'Sunday': '12:0-21:30'}",1,39.9570111,-75.1374815,Hibachi Japanese Steakhouse & Sushi Bar,19106,169,2.5,PA
25894,3512 W 86th St,h-UJcoFjWQUZjaEWyzIWUg,"Restaurants, Sushi Bars, Asian Fusion, Japanese",Indianapolis,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:30'}",1,39.9122722,-86.2208526,Tianfu Sushi All You Can Eat,46268,24,3.5,IN
26001,2955 E Speedway Blvd,TFzKrlAKIz7h_TAgLaDW0w,"Mexican, Japanese, Sushi Bars, Restaurants",Tucson,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '12:0-22:0'}",0,32.2364159,-110.9284201,Saga,85716,53,2.5,AZ
26047,3608 Chestnut St,G_VpU7J9do8ZRCLIblDBZA,"Korean, Restaurants, Japanese",Philadelphia,,0,39.9547256,-75.1951003,Han-Wool,19104,46,2,PA
26056,3625 E 96th St,xTtWhx2vqyWoUDAKLgSAHw,"Restaurants, Japanese, Sushi Bars, Nightlife, Food, Beer, Wine & Spirits, Asian Fusion, Bars",Indianapolis,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0'}",0,39.926291,-86.105014,Guresu,46240,90,3,IN
