,address,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
27653,6310 Delmar Blvd,a5GylE7kfHj5mVGg5P1sqQ,"Comfort Food, Italian, Asian Fusion, Restaurants, Fast Food, Chinese",University City,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}",0,38.6555501,-90.3024511,Noodles & Company,63130,35,3.5,MO
27666,13306 Telecom Dr,b2egw7DXjck9sKYcBc4NCQ,"Chinese, Restaurants",Tampa,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30'}",1,28.0682876,-82.3752021,Top China,33637,22,4,FL
27672,2712 N Arnoult Rd,AGq2HJ5ea5BTPM5lQDZKgA,"Restaurants, Seafood, Japanese",Metairie,,0,30.0008443,-90.1608247,Oki Nago Japanese Seafood Buffet,70002,40,3,LA
27688,"1068 Courier Pl, Ste 101",cm14yAnumhSNxG-bwS_POA,"Asian Fusion, Laotian, International Grocery, Grocery, Restaurants, Food, Thai, Bubble Tea",Smyrna,,1,35.9321036,-86.5325243,Sitane Market & Deli,37167,14,4.5,TN
27691,1009 W Chester Pike,iYI14tc1CG17J5jayXFAlw,"Chinese, American (New), Restaurants",Havertown,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '14:0-21:30'}",0,39.9722679,-75.3134991,Mandarin Kitchen,19083,23,3.5,PA
27693,"73 Old Dublin Pike, Ste 5",WIHfmiY-K9F5SFoTzm6Org,"Event Planning & Services, Food, Ethnic Food, Seafood, Chinese, Caterers, Specialty Food, Vegetarian, Restaurants, Asian Fusion",Doylestown,"{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-21:0'}",0,40.3238803,-75.1318192,Hong Kong Jacks Chinese Restaurant,18901,12,2.5,PA
27702,,UaIoo-sY_1ekop-QK_qYGQ,"Filipino, Street Vendors, Food, Restaurants, Food Trucks",St. Petersburg,,1,27.791959,-82.723924,Flip'n Tasty Filipino Food Truck,33710,20,4,FL
27715,6170 Mae Anne Ave,jL3R9dm_1sLRCAdINzpJDw,"Thai, Food, Restaurants",Reno,"{'Monday': '17:0-20:0', 'Tuesday': '17:0-20:0', 'Wednesday': '17:0-20:0', 'Thursday': '17:0-20:0', 'Friday': '17:0-20:0', 'Saturday': '17:0-20:0'}",1,39.52763275,-119.8848425,Bangkok Cuisine Express,89523,169,4,NV
27725,441 Opry Mills Dr,6pmFo4zyeap__Tb1Rj-4ow,"Restaurants, Japanese",Nashville,,1,36.20273232,-86.69272329,Maki of Japan,37214,14,2.5,TN
27726,"5520 Whitaker Ave, Ste 10",OPY3LH0XkYrczLk0NcmRig,"Vietnamese, Restaurants, Food, Asian Fusion, Sandwiches, Bubble Tea, Vegetarian",Philadelphia,"{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}",0,40.0356633,-75.1006256,Tu's Tea & Banh Mi Northeast Philly,19124,52,4,PA
27741,829 N Tatnall St,TwZnsqJCFncURCDQoEypSg,"Restaurants, Chinese",Wilmington,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '15:0-22:0'}",1,39.7450871,-75.5511762,Joyful Garden,19801,34,2.5,DE
27746,278 Schuylkill Rd,s-B9Y_D2DM_2BXRPVQkdHA,"Chinese, Restaurants",Phoenixville,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,40.1368657,-75.5448878,King Chef,19460,34,2.5,PA
27754,"7030 Executive Ctr Dr, Ste 100",RPYLBAg_J_ew03yOo3C7JA,"Restaurants, Sushi Bars, Japanese, Asian Fusion",Brentwood,"{'Monday': '16:30-22:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-22:30', 'Saturday': '16:30-22:30', 'Sunday': '16:30-22:0'}",1,36.029809,-86.7887217,Suki Sushi,37027,139,4,TN
27762,6438 Massachusetts Ave,Kn2oU3Hc-rUI09iNX9zUaw,"Restaurants, Chinese",New Port Richey,"{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,28.257558,-82.707791,New China,34653,7,2.5,FL
27767,408 Old York Rd,jkyu3swUq5kj2BOyXpbujQ,"Chinese, Restaurants",Jenkintown,,0,40.0962621,-75.1256579,China Keng,19046,18,2.5,PA
27770,138 N 10th St,7z16CBc74GhbyqalwZrJUQ,"Noodles, Asian Fusion, Restaurants, Chinese, Seafood",Philadelphia,"{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-22:0'}",1,39.954754,-75.156191,Ting Wong Restaurant,19107,461,4,PA
27772,4563 Linden Hill Rd,J1vj7-l7v4jYXxSR6ffPkA,"Japanese, Restaurants, Sushi Bars",Wilmington,,1,39.73465375,-75.69082071,Kyoto Japanese Restaurant,19808,51,3,DE
27775,"28152 Paseo Dr, Unit 160",WgCwdJQDy4J4neDL2NgKUg,"Japanese, Restaurants, Salad, Asian Fusion",Wesley Chapel,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,28.1871174,-82.3503599,Teriyaki Madness,33543,53,3,FL
27787,13336 66th St,X_FLqZLleIKZJptHN5-zzw,"Thai, Restaurants",Largo,,0,27.8935692,-82.7304948,Thai Lotus Restaurant,33773,11,3.5,FL
27791,142 N 10th St,WltG6PWu0zRTTUpWne3W8w,"Dim Sum, Restaurants, Asian Fusion, Chinese",Philadelphia,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}",0,39.954918,-75.156144,Imperial Inn,19107,230,3.5,PA
27809,5015 111 Street,fT2a-dt3BmuO5pRe-NagiQ,"Restaurants, Thai",Edmonton,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-17:0'}",1,53.48616309,-113.515874,Thai Express,T6H 4M6,16,2.5,AB
27811,106-10903 23 Avenue NW,kF9-o2mEIR3LRagjYgjUEQ,"Asian Fusion, Chinese, Hot Pot, Restaurants",Edmonton,"{'Monday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-21:30'}",0,53.4538002,-113.5090027,Seasons Hot Pot,T6J 1X3,10,3.5,AB
27837,239 Bridge St,ISFFAMis6f9ozFO2MHnuDQ,"Salad, Event Planning & Services, Ice Cream & Frozen Yogurt, Soup, Sandwiches, Japanese, Restaurants, Ramen, Greek, Food, Desserts, Caterers, Specialty Food, Cafes, Australian",Phoenixville,"{'Monday': '0:0-0:0', 'Tuesday': '12:0-14:0', 'Wednesday': '12:0-14:0', 'Friday': '9:30-21:0'}",0,40.13386117,-75.51789422,GCGC Greek Yogurt,19460,12,5,PA
27839,4516 S Dale Mabry Hwy,HM3FJlW4zSU4FS_17DJI9g,"Restaurants, Thai, Sushi Bars",Tampa,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",0,27.9014971,-82.5059198,Jasmine Thai and Sushi Restaurant,33611,128,3.5,FL
27840,"514 City Park Ave, Ste F",zWfzgYe2nT9mHYm_vl1Ukw,"Restaurants, Cocktail Bars, Vietnamese, American (New), Wine Bars, Gastropubs, Asian Fusion, Nightlife, Bubble Tea, Bars, Food",New Orleans,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '17:0-23:0', 'Sunday': '11:0-21:0'}",1,29.98352389,-90.10525391,Mopho,70119,767,4,LA
27844,"3538 Tom Austin Hwy, Ste 7",8GSdqIPnIW7qF7Zx4tg2jw,"Chinese, Restaurants",Springfield,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:30-22:0'}",1,36.49108041,-86.88063723,China One,37172,15,3.5,TN
27857,1718 S Eagle Rd,BDMNPVaCErRN3xWoPagzCA,"Soup, Restaurants, Steakhouses, Sushi Bars, Japanese",Meridian,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}",1,43.5888312,-116.3536509,Sakana Japanese Sushi & Steak House,83642,156,3,ID
27872,"19 Bellerose Drive Street, Suite 60",d26yUgrDnctJ6lzWA5M8mQ,"Restaurants, Vietnamese, Noodles, Food, Bubble Tea, Sandwiches",St. Albert,"{'Monday': '10:30-20:0', 'Tuesday': '10:30-20:0', 'Wednesday': '10:30-20:0', 'Thursday': '10:30-20:0', 'Friday': '10:30-20:0', 'Saturday': '10:30-20:0', 'Sunday': '10:30-20:0'}",1,53.64622932,-113.6227093,Bahn Mi Nhon Hoa,T8N 5C9,6,4,AB
27911,4071 S Grand Blvd,EfXTQPiVBym_2KoG7-XeSw,"Vietnamese, Restaurants",Saint Louis,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,38.5828678,-90.2448596,Banh Mi So 1,63118,253,4,MO
27921,717 State Rd,TE6dQr_mTEoQp2GkypB9yg,"Chinese, Restaurants",Croydon,"{'Monday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-22:0'}",1,40.0872635,-74.9043667,Kings China,19021,12,4,PA
27932,53 E Cheltenham Ave,H0r2ZtYuOyk2q_Utn-NGAw,"Cantonese, Restaurants, Szechuan, Chinese, Seafood",Cheltenham,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:30'}",1,40.05131367,-75.11726531,China King,19012,34,4,PA
27942,4040 E 82 St,tEoius1PsNHcDBE3g8f6uQ,"Restaurants, Japanese",Indianapolis,"{'Monday': '17:0-21:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0,39.9074506,-86.0962856,Taki Japanese Steakhouse,46250,9,4.5,IN
27959,10107 115 Street NW,lM-ws6WbH6XUkENdiWHjdQ,"Vietnamese, Restaurants, Japanese",Edmonton,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",0,53.5413054,-113.5191939,Jasper Sushi and Noodle House,T5K 1T3,8,3,AB
27998,15229 Gulf Blvd,RSOAZcjiShJkeMjZ1C0eKA,"Thai, Restaurants, Sushi Bars",Madeira Beach,"{'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '12:0-21:0'}",1,27.80311366,-82.80344054,Thai Star Sushi Bar,33708,224,4.5,FL
28001,1001 King Of Prussia Plz,FS18LbRq7vcyKQZw0bpFRQ,"Japanese, Restaurants",King of Prussia,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",1,40.08821732,-75.3930387,Megumi,19406,13,4,PA
28005,1299 Lincoln Hwy,Nlv3hS3F1nBaet87Vccapg,"Chinese, Restaurants, Noodles, Seafood",Levittown,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,40.167383,-74.895122,Hong Kong Pearl Restaurant,19056,95,3,PA
28012,5496 Baumgartner Rd,koU-NJTb-CSoCK-UI1uCjQ,"Restaurants, Noodles, Thai",Saint Louis,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '12:0-20:0'}",1,38.4638328,-90.3568165,Drunken Noodles Taste Of Thai,63129,106,4,MO
28022,10239 Lincoln Trl,xkJHtEFuPGx8ucGmItChjQ,"Chinese, Restaurants",Fairview Heights,,1,38.5933583,-90.0057924,China King,62208,15,4.5,IL
28026,101 Rt 73 S,ei5ZzCNRC828gtzrRPo07A,"Restaurants, Japanese, Sushi Bars",Marlton,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-21:30'}",1,39.8910175,-74.9282071,Osushi Japanese Restaurant,8053,139,4,NJ
28032,606 Washington Ave,ZLKLshuZ2HcwbPDpb3l-AQ,"Food, Bakeries, Restaurants, Vietnamese, Sandwiches",Philadelphia,"{'Monday': '9:0-19:30', 'Tuesday': '9:0-19:30', 'Wednesday': '9:0-19:30', 'Thursday': '9:0-19:30', 'Friday': '9:0-19:30', 'Saturday': '8:30-19:30', 'Sunday': '8:30-19:30'}",1,39.9349047,-75.1543101,Ba Le Bakery,19147,234,3.5,PA
28039,5638 Telegraph Rd,96W0AFA2zNXf7WIpMyT6_g,"Chinese, Restaurants",Saint Louis,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}",1,38.467786,-90.302975,Hunan Peking,63129,51,4,MO
28044,653 Carlyle Ave,yQ_2fnUgztyfT7Ekk2ehuQ,"Chinese, Buffets, Restaurants",Belleville,,1,38.518239,-89.9557512,Bamboo Valley Buffet,62221,22,3.5,IL
28054,923 Race St,K1h1Cwy1VSGdjKuw-GM9Iw,"Cafes, Food, Desserts, Coffee & Tea, Shaved Ice, Restaurants, Japanese, Ice Cream & Frozen Yogurt",Philadelphia,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,39.9555635,-75.1551081,Matcha Cafe Maiko,19107,46,4,PA
28058,9674 US Hwy 19,8cYK2gjSlon-sXhzFR46XQ,"Restaurants, American (New), Chinese",Port Richey,"{'Monday': '16:30-20:30', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,28.29831368,-82.70574876,No 1 Kitchen,34668,12,2.5,FL
28063,7040 Land O Lakes Blvd,-0EdehHjIQc0DtYU8QcAig,"Restaurants, Chinese",Land O Lakes,,1,28.2601545,-82.4748164,New Tung Tung Two Restaurant,34638,35,3,FL
28072,10938 N 56th St,G6EjPHf4DZNOiwGWT5Td5g,"Restaurants, Thai, Noodles, Soup",Tampa,"{'Monday': '16:30-22:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",1,28.0483867,-82.394248,Sawatdee Thai Cuisine,33617,157,4,FL
28081,612 E Main St,s3YEPs10z9r2ubqEhr8JeA,"Restaurants, Chinese",Lansdale,,1,40.2335232,-75.2720709,Golden Chopsticks Chinese Restaurant,19446,21,3.5,PA
28088,4873 W 38th St,FqSP8kaQgBnYsRv-HIM_Iw,"Restaurants, Chinese",Indianapolis,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:0'}",0,39.8239354,-86.2421025,W. T. T. Buffet and Grill,46254,7,2.5,IN
28090,1418 W Girard Ave,Ml4mcHCnfJPjKcFv926Png,"Chinese, Restaurants",Philadelphia,"{'Monday': '12:0-1:0', 'Tuesday': '12:0-1:0', 'Wednesday': '12:0-1:0', 'Thursday': '12:0-1:0', 'Friday': '12:0-1:0', 'Saturday': '12:0-1:0', 'Sunday': '12:0-1:0'}",1,39.971327,-75.1604797,Taste Garden,19123,6,3,PA
28097,290 E Lincoln Hwy,rV_PuzBqFIEvF30JQxzZ5Q,"Restaurants, Vietnamese",Exton,,0,40.028407,-75.6226898,Green Papaya,19341,14,3,PA
28099,500 W Chester Pike,IuZaAvupE_VaPlFYjOWE9A,"Thai, Chicken Wings, Specialty Food, Noodles, Restaurants, Macarons, Food",Havertown,"{'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '15:0-21:0', 'Sunday': '14:0-20:0'}",1,39.970061,-75.3046152,Sugar and Spice Thai Food and More,19083,95,4.5,PA
28104,500 E Macdade Blvd,7Flr6AcqSBotjFPB0gFhYA,"Restaurants, Thai",Folsom,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}",1,39.8898292,-75.3250325,Viman Thai Cuisine,19033,195,4.5,PA
28107,1023 Race St,838bEDzZSPveDkAGrhVWYQ,"Restaurants, Chinese, Dim Sum, Seafood",Philadelphia,"{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-22:30', 'Saturday': '10:0-22:30', 'Sunday': '10:0-22:30'}",1,39.9557218,-75.1567726,Ocean Harbor,19107,524,3,PA
28108,9616 165 Avenue,qv59hxXfQHWbToe5_7FY8A,"Restaurants, Noodles, Vietnamese",Edmonton,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",1,53.62661487,-113.4901292,Pho Ha & Hoa,T5Z 3L3,14,3.5,AB
28114,"2990 N Campbell Ave, Ste 130",ewaaXBGXMGluuTGXOnTkRg,"Restaurants, Thai",Tucson,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,32.260939,-110.943048,Tuk Tuk Thai Street Food,85719,176,4,AZ
28119,30032 County Line Rd,2a6tP2bpH8ga5V5XZVUdtA,"Restaurants, Chinese",Wesley Chapel,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:30-22:0'}",1,28.17956129,-82.31963956,China Gourmet,33543,57,4.5,FL
28127,5855 Madison Ave,zSDrIt1pYh6-UBzqVOBFyA,"Chinese, Restaurants",Indianapolis,"{'Monday': '10:45-21:30', 'Tuesday': '10:45-21:30', 'Wednesday': '15:0-21:30', 'Thursday': '10:45-21:30', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '15:0-21:30'}",1,39.680899,-86.1298543,Great Wall,46227,22,2.5,IN
28136,5055 Broadway Pl,8VA4_dn8wS7s7mh2upXbdg,"Chinese, Restaurants",Nashville,,1,36.16128595,-86.77923572,Steam Boys,37203,11,4.5,TN
28146,"8130 W Waters Ave, Ste 100",7Cecref3HqLLpVLhMB1oTQ,"Restaurants, Food Trucks, Coffee & Tea, Vegan, Caterers, Event Planning & Services, Salad, Thai, Food, Seafood",Tampa,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0'}",1,28.025343,-82.5713426,Thai Mama,33615,141,4.5,FL
28157,320 Evesboro Medford Rd,HTWygafO3phj4i8AUmPzjQ,"Restaurants, Asian Fusion, Noodles, Chinese",Marlton,"{'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-21:30'}",1,39.90110262,-74.88309392,Mulan Chinese Restaurant,8053,13,3.5,NJ
28165,1913 Royal St,XrTUDf6jmBP3mP8s9W8SHQ,"Restaurants, Japanese, Tapas Bars, Ramen, Vietnamese",New Orleans,"{'Monday': '15:0-22:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-0:30', 'Friday': '17:0-0:0', 'Saturday': '17:0-0:0', 'Sunday': '17:0-0:0'}",0,29.9644543,-90.05907934,ICHI Japanese Ramen House,70116,40,4,LA
28167,7641 Wydown Blvd,ZwRM2qsGJT_fkQx_MDZF8g,"Asian Fusion, Vegan, Chinese, Restaurants, American (New), Pan Asian, Vegetarian",St. Louis,"{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}",1,38.6432797,-90.3345991,Akar,63105,123,5,MO
28172,107 Fairfield Ave,WANie-XF0F7EjFsYP49rrQ,"Ethnic Food, Specialty Food, Restaurants, Food, Chinese",Upper Darby,"{'Monday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0,39.9607947,-75.263043,Yang Yang Express,19082,33,4,PA
28190,11068 Spring Hill Dr,Kfd5R_3t4LI4el1D9YhkQw,"Chinese, Restaurants",Spring Hill,"{'Monday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-22:0'}",1,28.460131,-82.541607,Chopstix Chinese restaurant,34608,14,2.5,FL
28205,1001 Pontiac Rd,-YdXf_PPmleD-8__gUnTjQ,"Chinese, Restaurants",Drexel Hill,,1,39.95527405,-75.32347043,Great Wall Chinese Restaurant,19026,14,3.5,PA
28221,530 Jfk Memorial Hwy,WjGfcajYECW1zEoinqpc2A,"Restaurants, Chinese, Fast Food",Newark,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-21:0'}",1,39.661833,-75.691752,Panda Express,19702,11,3,DE
28222,6391 Oxford Ave,LstEK47rU1CBTlTmUm0XkQ,"Cantonese, Chinese, Restaurants",Philadelphia,,0,40.0442874,-75.0877403,China Gourmet,19111,6,3.5,PA
28223,1914 State Rd 60 E,scf430KfZAuglZdiv44zOQ,"Sushi Bars, Japanese, Restaurants",Valrico,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '11:30-21:30'}",1,27.93903133,-82.25643495,Hibachi Japanese Express,33594,60,4.5,FL
28230,1942 S 9th St,w85pPE4Hy6TNf99vg3jeVg,"Chinese, Restaurants, American (New), Asian Fusion, American (Traditional)",Philadelphia,"{'Monday': '18:0-0:30', 'Tuesday': '12:0-0:30', 'Wednesday': '12:0-0:30', 'Thursday': '12:0-0:30', 'Friday': '12:0-0:30', 'Saturday': '12:0-0:30', 'Sunday': '12:0-0:30'}",1,39.924614,-75.161195,A Lin Kitchen,19148,55,3.5,PA
28241,9840 Little Rd,3Y2T7lPYmmCMiYzT4a4Xqg,"Chinese, Soup, Seafood, Restaurants",New Port Richey,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:45-22:0'}",1,28.29809,-82.670653,China Dragon,34654,17,3,FL
28247,5545 Roosevelt Blvd,uIWdTCBJajz2zlqp1-KDgA,"Thai, Restaurants, Sushi Bars",Clearwater,"{'Monday': '0:0-0:0', 'Tuesday': '16:30-20:30', 'Wednesday': '16:30-20:30', 'Thursday': '16:30-20:30', 'Friday': '16:30-20:30', 'Saturday': '16:30-20:30'}",0,27.9167192,-82.7098591,Wung Thai Restaurant And Sushi,33760,74,4,FL
28250,5539 Telegraph Rd,XjzFw6VRgs9zeHmgqaHIlw,"Restaurants, Chinese",Saint Louis,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '12:0-21:30'}",1,38.471919,-90.30710278,China Garden,63129,27,3.5,MO
28256,305 N 9th St,JgcvaSM05Lj7Mumgb5w0FA,"Chinese, Restaurants",Boise,"{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",1,43.6180705,-116.2031724,Yen Ching,83702,177,3.5,ID
