,address,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
25059,8505 Keystone Xing,e7vDLv5OrmhJHgtN8B8V7w,"Chinese, Restaurants",Indianapolis,,0,39.910784,-86.109947,Shanghai Lil Restaurant,46240,40,3,IN
25092,1006 Race St,j2AhQF5-dYGyJFbQd5t4aA,"Restaurants, Vegetarian, Dim Sum, Chinese",Philadelphia,,0,39.9552485,-75.1562486,Singapore Chinese Vegetarian Restaurant,19107,76,4,PA
25100,"320 3rd St S, Ste 104",gw68ejeDgZZ2kCAHvFroNQ,"Chinese, Sushi Bars, Asian Fusion, Restaurants, Pan Asian",St Petersburg,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '17:0-22:30', 'Sunday': '12:0-21:30'}",1,27.7679487,-82.63684474,Bento Asian Kitchen + Sushi,33701,142,3.5,FL
25103,9814 Manchester Rd,_OHM0Lw4GERCHSl75-pEvg,"Chinese, Restaurants",Webster Groves,"{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '15:30-22:0', 'Sunday': '11:30-21:0'}",0,38.6062607,-90.3743525,Yong China,63119,34,3.5,MO
25108,10050 158 Street NW,32U4F9x3THgJ7r9836duhQ,"Restaurants, Chinese",Edmonton,,1,53.5405989,-113.5943327,Hot Wok,T5P 2X7,11,3.5,AB
25125,3940 S Keystone Ave,tAFBJloU8S91sBnj-uvgLw,"Food Delivery Services, Food, Chinese, Restaurants",Indianapolis,"{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-23:30', 'Saturday': '10:30-23:30', 'Sunday': '11:30-22:30'}",1,39.709736,-86.1210188,Great Wall Chinese Restaurant,46227,48,3.5,IN
25178,1503A E Wadsworth Ave,KR_sbvIHRAyBj-osH_kENw,"Chinese, Restaurants",Philadelphia,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:30-23:0'}",1,40.0793182,-75.1741349,Golden Dragon,19150,6,2.5,PA
25203,700 Crescent Blvd,xvLL6xGRM2bb5RxL6vO93g,"Chinese, Restaurants, Buffets",Brooklawn,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:30'}",0,39.8785966,-75.1122858,Ming Kui Lau,8030,12,3,NJ
25210,2522 E Speedway Blvd,3BjBtmb_DRCwSx39sC2NSw,"Chinese, Restaurants, Seafood, Soup",Tucson,"{'Monday': '15:0-21:30', 'Tuesday': '15:0-21:30', 'Wednesday': '15:0-21:30', 'Thursday': '15:0-21:30', 'Friday': '15:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '15:0-21:30'}",1,32.23583515,-110.9343807,Old Peking,85716,203,3,AZ
25213,6133 State Road 54,UJITKMpzeFwupy7keVoLVw,"Restaurants, Chinese",New Port Richey,"{'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-21:30'}",1,28.217198,-82.713684,New Shanghai Take Out,34653,13,3,FL
25290,6900 Olive Blvd,psM3FUBekkIRj7HvrbBp1A,"Chinese, Restaurants, Sandwiches",Saint Louis,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30'}",1,38.6633982,-90.3134643,Hon's Wok III,63130,18,2.5,MO
25315,"842 Durham Rd, Ste 21",Sgj4oKr4Awbx6274gUjeDQ,"Restaurants, Chinese",Newtown,,1,40.28205746,-74.99424041,Panda Garden,18940,24,3,PA
25317,"395 E. Plumb Lane, SUITE H",8ctpggLquO-FGvrLfbByjA,"Chinese, Restaurants, Fast Food",Reno,"{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-21:30', 'Saturday': '10:0-21:30', 'Sunday': '10:30-21:30'}",1,39.50604015,-119.798572,Panda Express,89502,73,2.5,NV
25335,"401 Harmony Rd, Ste 12",Yy3aZzoObgQN6gsXwiCLCQ,"Chinese, Restaurants",Gibbstown,,1,39.81613658,-75.26114774,Panda House Chinese Restaurant,8027,10,2.5,NJ
25354,110 E Northfield Dr,RdTfVrHtGz-slF4-mNFjcw,"Restaurants, Chinese, Dinner Theater",Brownsburg,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,39.85806021,-86.39002059,China?Ä?s Best,46112,27,2.5,IN
25375,5450 Southfield Ctr,dNkwio15NdmvX1DdkjiTng,"Food, Food Delivery Services, Chinese, Restaurants",Saint Louis,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30'}",0,38.52558596,-90.35879672,China King,63123,8,1.5,MO
25381,4780 E Grant Rd,OG45_q61Atah5oYsm9eTYg,"Restaurants, Salad, Chinese, Buffets",Tucson,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-21:30', 'Saturday': '10:30-21:30', 'Sunday': '10:30-21:30'}",0,32.2499955,-110.8909217,Joy Buffet,85712,16,3,AZ
25386,5677 Park St N,heYRwsl6JfpgePIkNVYXBQ,"Restaurants, Chinese",St. Petersburg,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,27.8233635,-82.7525669,China Dragon,33709,9,1,FL
25388,1458 E Lycoming St,yUqps9Ws3kVfkJbN61xo9A,"Restaurants, Chinese",Philadelphia,"{'Monday': '11:0-11:30', 'Tuesday': '11:0-11:30', 'Wednesday': '11:0-11:30', 'Thursday': '11:0-11:30', 'Friday': '11:0-0:30', 'Saturday': '13:0-0:0'}",1,40.008503,-75.098647,Liu's Garden,19124,5,3.5,PA
25394,615 S 3rd St,SGfnHZzhu1H5fyYOpkATHQ,"Tapas/Small Plates, Restaurants, Chinese, Vegan, Dim Sum",Philadelphia,,0,39.9409538,-75.1474829,Mi Lah,19147,20,4,PA
25408,1222 Welsh Rd,lWdGxGB-YBoZ3-upcl_Pkg,"Chinese, Restaurants",Huntingdon Valley,,0,40.1250445,-75.085849,Sang-hi,19006,5,4,PA
25409,8255 E. 96th Street,IDnCgk_TRztJEhqaI3B-Kw,"Chinese, Fast Food, Restaurants",Indianapolis,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:0-21:0'}",1,39.9267807,-86.0216836,Panda Express,46256,40,2.5,IN
25420,17759 98A Avenue NW,HdTGEuChp8bqRMUjnkqgFA,"Restaurants, Himalayan/Nepalese, Chinese, Hakka, Indian",Edmonton,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,53.533699,-113.628146,Kathmandu Rasoi,T5T 5W8,15,5,AB
25422,10421 Hwy 19 S,AZUpYt2-9g7pDsgogaokfA,"Buffets, Chinese, Restaurants",Port Richey,"{'Monday': '11:0-1:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-20:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-0:0'}",0,28.3084209,-82.7006327,Hibachi Buffet,34668,39,2.5,FL
25449,1800 E Fort Lowell Rd,f3taltnXNqeu2N8ld7-mvg,"Chinese, Singaporean, Szechuan, Restaurants",Tucson,"{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '16:30-21:0', 'Sunday': '16:30-21:0'}",0,32.26421,-110.94482,Original Cuisine,85719,29,4,AZ
25492,30 S White Horse Pike,h4YFx7MIVzPyHUgAlUhxTA,"Restaurants, Chinese",Somerdale,,1,39.8432179,-75.0162652,New China King,8083,9,3.5,NJ
25511,10041 Page Ave,S457rz-XJp56seb4vzMrEQ,"Fast Food, Restaurants, Chinese",St Louis,"{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0'}",0,38.69102998,-90.38294821,Dollar Express Chinese restaurant,63132,67,4,MO
25520,40 Snyder Ave,X93R8JpZfYlI7Mx0QddqGg,"Restaurants, Buffets, Chinese",Philadelphia,,0,39.9207024,-75.1465131,Grand King Buffet,19148,9,1.5,PA
25628,1171 Gravois Rd,L2h-vOe0GK5XMyHi2GP2uw,"Restaurants, Chinese",Fenton,,1,38.491752,-90.485618,J & I Chinese Kitchen,63026,17,3,MO
25642,651 Carlyle Ave,_IBXitJSyFH9Q6OYr9zypA,"Chinese, Restaurants",Belleville,,1,38.5172125,-89.955368,China King,62221,14,3,IL
25681,12468 State Rd 54,2U6Pe6rpw7YBjNLMWrzboA,"Restaurants, Chinese",Odessa,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-22:0'}",1,28.18931167,-82.60891967,China Chef,33556,15,3.5,FL
25688,"4852 Veterans Memorial Blvd, Ste C",Pcyvh2cqVinHxt2YregMbg,"Fast Food, Asian Fusion, Chinese, Gluten-Free, Restaurants",Metairie,"{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:0'}",0,30.00493886,-90.19140446,Pei Wei,70006,73,3,LA
25722,5688 Calle Real,w4P_EBFH6MdfbUwM-xJQdQ,"Restaurants, Chinese",Goleta,,0,34.4411591,-119.822189,China City Restaurant,93117,9,3.5,CA
25742,"4013 Tampa Rd, Ste 16",EurtMI6FITq7KHmmO94pnA,"Chinese, Asian Fusion, Restaurants",Oldsmar,"{'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:0-21:30'}",1,28.03718043,-82.65727945,Chef Li,34677,168,4,FL
25743,902 Arch St,v4GEm31U0iNmz7VrJiYirA,"Restaurants, Chinese",Philadelphia,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",0,39.953175,-75.154942,Szechuan Tasty House,19107,72,3.5,PA
25767,615 Wesley Dr,QdncKkre1lMPUWszxi70rQ,"Chinese, Restaurants",Wood River,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,38.8690846,-90.0663194,Best Buffet,62095,12,3,IL
25774,1000 S Harrison Rd,lPbfldf06Ndb09CAXSPdWQ,"Restaurants, Chinese",Tucson,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '12:0-21:30'}",1,32.2088406,-110.7903096,Great Village Chinese Restaurant,85748,132,4,AZ
25781,,9fqcpnPlEApBQ9nyjSPiTw,"Spanish, Food Trucks, Chinese, Restaurants, Filipino, Food Stands, Food",Tucson,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-18:0'}",1,32.21829599,-110.8650648,Fiesta Filipina,85711,13,3,AZ
25813,US Hwy 130 & Rd N S,Jrb6pGObO4sH5W1WKuDGWw,"Chinese, Restaurants",Burlington,,1,40.072501,-74.851545,South Wah Chinese Restaurant,8016,8,4.5,NJ
25854,1431 Old York Rd,qwteAVKlwDz1aDUAQQcfiA,"Restaurants, Chinese",Abington,,0,40.1231556,-75.1158053,Hunan Village,19001,16,2.5,PA
25870,1410 Missouri Ave N,hgR-K126rOncoZ_q-FjABA,"Restaurants, Chinese",Largo,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:30'}",1,27.9300747,-82.7867444,Golden Wok China Buffet,33770,47,3,FL
25875,8008 Olive Blvd,wHl8kmbMlwxCm8cs735upw,"Buffets, Chinese, Restaurants",Saint Louis,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,38.6721128,-90.3425342,Tokyo Seafood Buffet,63130,34,2.5,MO
25893,2502 W Columbus Dr,YiSmznpxIFwSg-GLX_-vjQ,"Chinese, Restaurants",Tampa,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '12:0-22:0'}",1,27.9665033,-82.4850257,Ho Ho To Go,33607,38,3.5,FL
25900,812 W Lancaster Ave,WuJrMf127hXA4CY79mtoIQ,"Restaurants, Chinese",Bryn Mawr,,0,40.021322,-75.318661,Beijing Inn,19010,14,3,PA
25908,8411 Windfall Ln,Honx3MgPQuiG72yA0oFOhw,"Restaurants, Chinese, Buffets",Camby,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,39.6403122,-86.3331604,Royal Buffet,46113,37,3,IN
25936,951 S Kirkwood Rd,Gzu6TBtFEXvaPxYbkJfF0w,"Seafood, Steakhouses, Restaurants, Chinese",Saint Louis,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}",0,38.566982,-90.407392,Steak And Rice,63122,46,3.5,MO
25977,218 N 13th St,VP8HMhVt-pKmqGNmDW4-TQ,"Desserts, Bars, Food, Coffee & Tea, Nightlife, Dim Sum, Restaurants, Cocktail Bars, Cantonese, Chinese",Philadelphia,"{'Monday': '11:30-20:30', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-20:30', 'Saturday': '11:30-20:30', 'Sunday': '11:30-20:30'}",1,39.956593,-75.160772,Nom Wah Philadelphia,19107,414,4,PA
25990,1750 N Olden Ave,mBMYc93SsW-o5QuG6AqQcA,"Restaurants, Chinese",Trenton,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '11:30-22:30'}",1,40.249551,-74.769622,Tan May Chinese Restaurant,8638,17,2.5,NJ
25991,745 Sparks Blvd #105,qAiX2FQ40QprVpytMjBwkQ,"Fast Food, Restaurants, Chinese",Sparks,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '10:30-22:0'}",1,39.5410286,-119.7161118,Panda Express,89434,86,2.5,NV
25995,5675 N Front St,E1eGmRqgJ65Dby-BN5Gg_g,"Restaurants, Asian Fusion, Chinese, American (Traditional), American (New)",Philadelphia,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:30-22:0'}",1,40.038394,-75.119522,Danny's Wok,19120,21,3.5,PA
26005,7838 Germantown Ave,k6xc8FiZp2hppWcQJzNVpQ,"Restaurants, Event Planning & Services, Pan Asian, Venues & Event Spaces, Chinese, Caterers, Asian Fusion",Philadelphia,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '14:0-22:0'}",1,40.069231,-75.199751,CinCin Restaurant,19118,199,3.5,PA
26037,3979 Nolensville Pike,31oc95cX9zQPHVvRMvSFCQ,"Chinese, Restaurants",Nashville,,1,36.0842504,-86.7291158,China Moon,37211,35,3.5,TN
26057,10571 97 St NW,tSKcrTB3F0ZZv-eSR0d34Q,"Restaurants, Chinese",Edmonton,"{'Monday': '17:0-1:0', 'Tuesday': '17:0-1:0', 'Wednesday': '17:0-1:0', 'Thursday': '17:0-1:0', 'Friday': '17:0-3:0', 'Saturday': '17:0-3:0', 'Sunday': '17:0-0:0'}",1,53.549971,-113.488382,Sai Woo Garden Restaurant,T5H 2L4,45,4,AB
26095,15317 Amberly Dr,Mei_c_5J6XQmaXgpfrmLGQ,"Hot Pot, Restaurants, Shanghainese, Dim Sum, Buffets, Chinese, Szechuan, Asian Fusion",Tampa,"{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",0,28.0892554,-82.4044118,Fushia Asian Bistro & Hot Pot Buffet,33647,216,4,FL
26143,4537 Gunn Hwy,UG9yclkxBcsHFb9U2Q_WdQ,"Restaurants, Chinese",Tampa,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-22:0'}",1,28.0499397,-82.5186371,China Legend,33624,30,4.5,FL
26161,1523 W St Marys Rd,Z_FtI-OLtbwznGqteCXGfQ,"Chinese, Restaurants",Tucson,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-21:0'}",1,32.228301,-110.996862,Mei Mei,85745,113,4,AZ
26164,"3587 East Broadway Road, Suite A125",j0rlSVLbW1vCnMtfFsGmYQ,"Fast Food, Restaurants, Ethnic Food, Food, Specialty Food, Chinese",Tucson,"{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:30'}",1,32.2219894,-110.9163421,Panda Express,85716,65,2,AZ
26169,1402 S Craycroft Rd,KVT4RFTRVjSS3zuZ1bmiAA,"Restaurants, Asian Fusion, Chinese, Event Planning & Services, Caterers",Tucson,"{'Monday': '10:30-20:30', 'Tuesday': '10:30-20:30', 'Wednesday': '10:30-20:30', 'Thursday': '10:30-20:30', 'Friday': '10:30-20:30', 'Saturday': '10:30-20:30'}",0,32.204133,-110.875614,Snow Peas Modern Asian Kitchen,85711,159,4,AZ
26174,1134 N Gravel Pike,dRNrAjTbe9DCdpJUIW4c0g,"Restaurants, Chinese",Zieglerville,,1,40.2757339,-75.4780524,Mr Lee's Asian Gourmet,19492,27,3.5,PA
26205,17625 Gunn Hwy,QMNGweCNIS4kYrUrUCPsuA,"Restaurants, Chinese",Odessa,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '12:0-22:0'}",1,28.1273,-82.574565,New China,33556,15,3,FL
26246,2251 Las Positas Rd,RiOcLw__HPf_rTOTpYKnHQ,"Szechuan, Chinese, Nightlife, Karaoke, Asian Fusion, Restaurants",Santa Barbara,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,34.4265297,-119.7344374,Meet Up Chinese Cuisine,93105,140,4,CA
26311,6746 Chef Menteur Hwy,SG0M72lCjRkxn_bD7YH34Q,"Sandwiches, Seafood, Restaurants, Chinese",New Orleans,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-18:0'}",1,30.0109356,-90.0092708,Lucky Jean Seafood,70126,24,3.5,LA
26347,5622 US Hwy 19,W0gFUJeLGNrEAQFM4HYGjQ,"Restaurants, Chinese",New Port Richey,,0,28.241074,-82.726853,Golden House,34652,6,3,FL
26379,440 Pottstown Ave,PYaQwpj5JzI4LOwXJi16YQ,"Restaurants, Chinese",Pennsburg,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-22:0'}",1,40.3934098,-75.4999398,Joy Inn,18073,16,3,PA
26415,6861 Jefferson Hwy,xf3gVhy8TmNkzZgRbF5NOw,"Restaurants, Chinese",Harahan,"{'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:0-22:0'}",1,29.9371812,-90.1971104,Red Apple Chinese Restaurant,70123,31,4,LA
26431,2139 Stumpf Blvd,bR80q5TB6KQCDkMWmcABww,"Chinese, Restaurants",Terrytown,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",1,29.9103962,-90.0241592,China Gate Restaurant,70056,45,4.5,LA
26461,"1916 Welsh Rd, Ste 16",cVZdkfVcux5xGFXUOrEmzQ,"Chinese, Restaurants, Szechuan",Philadelphia,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-20:30'}",1,40.0811093,-75.0382522,Szechuan King,19115,21,2.5,PA
26475,3605 Commercial Dr,VtjIXjkFDluasukeUzIAbw,"Asian Fusion, Seafood, Fast Food, Restaurants, Chinese",Indianapolis,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:30'}",1,39.8183177,-86.2269832,Asian Snack,46222,77,4.5,IN
26491,22 W Lancaster Ave,vkFyV7uIbd_VzbWS793lsw,"Chinese, Restaurants",Paoli,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,40.041527,-75.4846963,China Wok,19301,48,3.5,PA
26515,636 Lincoln Hwy,RQfrGzaRaRyhOH4B3W5r2Q,"Chinese, Restaurants",Fairless Hills,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-21:30'}",1,40.190045,-74.829693,21 Chinese Kitchen,19030,20,3.5,PA
26516,7022 Clayton Ave,6gDK0fJSrXYVUdH1YFJHhQ,"Restaurants, Chinese",Saint Louis,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-21:0'}",1,38.6329454,-90.3053857,Chinese Express,63117,64,3.5,MO
26537,754 N McCarran Blvd,6tXfFVJJwfWOY9n7LK8dVw,"Coffee & Tea, Restaurants, Food, Chinese, Bubble Tea",Sparks,"{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30', 'Sunday': '11:0-20:0'}",1,39.54118,-119.731335,Siu Asian Express,89431,90,4,NV
26542,"4941 E Busch Blvd, Ste 120",_TKTiPOV97yJsRY40zI6xQ,"Chinese, Restaurants",Tampa,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0'}",1,28.0320449,-82.4029366,China King,33617,23,4.5,FL
26553,14380 N Dale Mabry Hwy,r2uNRr2oookWMN3TST7uqg,"Restaurants, Chinese, Malaysian, Asian Fusion",Tampa,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '15:0-21:0'}",0,28.0785136,-82.5079718,Kampong Asian Market Resaurant,33618,40,4,FL
26577,917 Indiana Ave,bOyp4ra0QLJzOrKc74HB4Q,"Chinese, Restaurants",Indianapolis,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '11:30-22:0'}",0,39.7799718,-86.1724459,Best Taste Chinese Restaurant,46202,68,2.5,IN
26579,"2510 N Mcmullen Booth Rd, Ste B",QotZ7sVd6MMKTM5QBY0RsA,"Taiwanese, Restaurants, Chinese",Clearwater,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:0'}",0,28.01237426,-82.71142147,Pineapple Rice,33761,35,3.5,FL
